,,,,,,,,"(thousand KRW)","(thousand KRW)"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산정보화","항만물류정보화(정보화)","4328000","4328000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산정보화","항행안전정보(정보화)","3439000","3439000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산정보화","해양수산정보 공동활용체계 구축","1300000","1300000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산정보화","해양수산행정정보화(정보화)","7118000","7118000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산정보화","해양심판정보(정보화)","367000","367000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산정보화","해양조사정보(정보화)","2874000","2874000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산정보화","해양환경정보(정보화)","1808000","1808000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산행정지원","본부기본경비","7254000","7254000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산행정지원","본부인건비","38873868","37873868"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산행정지원","소속기관기본경비","5769000","5769000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산행정지원","소속기관인건비","139021600","139021600"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산행정지원","전산운영경비","2242000","2242000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산행정지원","지방청등기본경비","12430000","12430000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산행정지원","청사확보 및 시설개선","5516000","5516000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산행정지원","해양수산정책지원","1310000","1310000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양수산행정지원","행정능률향상 및 능력개발","601000","601000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양정책 및 영토관리","해양관광육성","10189000","10689000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양정책 및 영토관리","해양영토관리기반구축","13502000","13502000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양정책 및 영토관리","해양정책 및 문화기반조성","60809000","63373000"
"2018","해양수산부","일반회계",,"교통및물류","물류등기타","해양정책 및 영토관리","해양지형조사 및 정보제공","85065000","85065000"
"2018","해양수산부","일반회계",,"교통및물류","해운·항만","항만개발 및 관리","항만유류오염관리시설 지원","11696000","12046000"
"2018","해양수산부","일반회계",,"교통및물류","해운·항만","항만개발 및 관리","항만인력공급체제개편지원","128000","128000"
"2018","해양수산부","일반회계",,"교통및물류","해운·항만","항만개발 및 관리","해양산업클러스터 운영","1000000","1900000"
"2018","해양수산부","일반회계",,"교통및물류","해운·항만","해양 및 해상교통관리","해양안전관리시스템 구축.운영(일반)","40672000","44122000"
"2018","해양수산부","일반회계",,"교통및물류","해운·항만","해운사업 선진화","도서지역 해상교통 지원(일반)","27876000","27876000"
"2018","해양수산부","일반회계",,"교통및물류","해운·항만","해운사업 선진화","선원근로 복지 향상","6460000","6460000"
"2018","해양수산부","일반회계",,"교통및물류","해운·항만","해운사업 선진화","해운물류지원","174848000","204848000"
"2018","해양수산부","일반회계",,"교통및물류","해운·항만","해운사업 선진화","해운인력양성 지원","46110000","46110000"
"2018","해양수산부","일반회계",,"교통및물류","해운·항만","회계간거래(전출금)","회계간전출(일반회계)","740254000","767834000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산경영","수산산업창업투자","4109000","4109000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산경영","수협경제사업활성화","13000000","13000000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산물품질관리 정보화","국립수산물품질관리원정보화","1475000","1475000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산연구(국립수산과학원)","국립수산과학원 기본경비","4082000","4082000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산연구(국립수산과학원)","국립수산과학원 인건비","41730826","41730826"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산연구(국립수산과학원)","국립수산과학원정보화(정보화)","3424000","3424000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산연구(국립수산과학원)","수산과학연구","43044000","43044000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산연구(국립수산과학원)","수산연구지원","30927000","30927000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산자원 관리 및 조성","수산자원회복(일반)","11900000","11900000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산자원 관리 및 조성","어업지도정보화","567000","567000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산자원 관리 및 조성","어업질서 확립","164377000","186104000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산행정","본부기본경비","3027000","3027000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산행정","본부인건비","11364401","11364401"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산행정","소속기관기본경비","6218000","6218000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산행정","소속기관인건비","65714864","65714864"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","수산행정","행정지원","760000","760000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","원양협력","국제협력협상","2250000","2250000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","책임운영기관운영(해양수산인재개발원)","해양수산인재개발원 기본경비","796000","796000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","책임운영기관운영(해양수산인재개발원)","해양수산인재개발원 인건비","1587856","1587856"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","해양수산연수","해양수산인재개발원교육경비","1243000","1243000"
"2018","해양수산부","일반회계",,"농림수산","수산·어촌","해양수산연수","해양수산인재개발원정보화","204000","204000"
"2018","해양수산부","일반회계",,"환경","해양환경","해양환경보전","연안환경관리(일반)","69678000","69838000"
"2018","해양수산부","일반회계",,"환경","해양환경","해양환경보전","해양생명자원 조사","300000","300000"
"2018","해양수산부","일반회계",,"환경","해양환경","해양환경보전","해양생물자원관 건립,운영","23104000","23104000"
"2018","해양수산부","일반회계",,"환경","해양환경","해양환경보전","해양생태계 보전 및 복원","19895000","20215000"
"2018","해양수산부","일반회계",,"환경","해양환경","해양환경보전","해양오염 피해복구","9337000","9337000"
"2018","해양수산부","일반회계",,"환경","해양환경","해양환경보전","해양환경개선 및 관리","27412000","27692000"
"2018","해양수산부","지역발전특별회계","경제발전계정","교통및물류","물류등기타","해양수산행정지원","특행기관 지방이전","3732000","3732000"
"2018","해양수산부","지역발전특별회계","경제발전계정","농림수산","수산·어촌","수산물 유통 및 안전관리","수산물유통개선(지특)","2400000","3600000"
"2018","해양수산부","지역발전특별회계","경제발전계정","농림수산","수산·어촌","수산자원 관리 및 조성","수산자원관리","22871000","22871000"
"2018","해양수산부","지역발전특별회계","경제발전계정","농림수산","수산·어촌","식품산업육성","식품산업육성","17261000","17261000"
"2018","해양수산부","지역발전특별회계","생활기반계정","농림수산","수산·어촌","수산물 유통 및 안전관리","안전한수산물공급관리(지특)","5000000","5600000"
"2018","해양수산부","지역발전특별회계","생활기반계정","농림수산","수산·어촌","식품산업육성","수산물가공(생활)","17480000","17480000"
"2018","해양수산부","지역발전특별회계","생활기반계정","농림수산","수산·어촌","어촌.어항 개발","어업기반정비","120499000","120499000"
"2018","해양수산부","지역발전특별회계","생활기반계정","농림수산","수산·어촌","어촌.어항 개발","어촌자원 복합산업화지원","30790000","30790000"
"2018","해양수산부","지역발전특별회계","생활기반계정","환경","해양환경","해양환경보전","해양 및 수자원 관리","71520000","71520000"
"2018","해양수산부","지역발전특별회계","제주특별자치도계정","교통및물류","물류등기타","해양수산행정지원","제주 이관업무 지원","2370000","2370000"
"2018","해양수산부","지역발전특별회계","제주특별자치도계정","교통및물류","해운·항만","항만개발 및 관리","일반항 건설(제주도)","31856000","31856000"
"2018","해양수산부","지역발전특별회계","제주특별자치도계정","교통및물류","해운·항만","항만개발 및 관리","주요항 건설(제주)","2322000","2322000"
"2018","해양수산부","지역발전특별회계","제주특별자치도계정","교통및물류","해운·항만","항만개발 및 관리","항만시설유지보수(제주도)","7881000","7881000"
"2018","해양수산부","지역발전특별회계","제주특별자치도계정","농림수산","수산·어촌","수산경영","수산경영안정(제주)","12000","12000"
"2018","해양수산부","지역발전특별회계","제주특별자치도계정","농림수산","수산·어촌","수산물 유통 및 안전관리","안전한수산물공급관리(지특)","1000000","1000000"
"2018","해양수산부","지역발전특별회계","제주특별자치도계정","농림수산","수산·어촌","식품산업육성","수산물가공(제주)","525000","525000"
"2018","해양수산부","지역발전특별회계","제주특별자치도계정","농림수산","수산·어촌","어촌.어항 개발","어업기반정비(제주)","23850000","23850000"
"2018","해양수산부","지역발전특별회계","제주특별자치도계정","농림수산","수산·어촌","어촌.어항 개발","어촌자원 복합산업화지원(제주)","7270000","7270000"
"2018","해양수산부","지역발전특별회계","제주특별자치도계정","농림수산","수산·어촌","어촌.어항 개발","어항기반시설조성(제주)","27000000","27000000"
"2018","해양수산부","지역발전특별회계","제주특별자치도계정","환경","해양환경","해양환경보전"," 해양 및 수자원관리(제주)","5080000","5080000"
"2018","행정안전부","일반회계",,"공공질서및안전","경찰","과학수사","과학수사감정기법연구개발","5943000","5943000"
"2018","행정안전부","일반회계",,"공공질서및안전","경찰","과학수사","과학수사연구원기본경비","3759000","3759000"
"2018","행정안전부","일반회계",,"공공질서및안전","경찰","과학수사","과학수사연구원인건비","29848851","29848851"
"2018","행정안전부","일반회계",,"공공질서및안전","경찰","과학수사","과학수사정보화(정보화)","704000","704000"
"2018","행정안전부","일반회계",,"공공질서및안전","경찰","과학수사","과학수사활동지원","13042000","13042000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","국민안전기술개발","재난안전기술개발","43684000","43684000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","안전정책","국가안전정책수립및시행","1680000","1680000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","안전정책","국민생활안전체계구축","4275000","4425000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","안전정책","국민재난안전의식개선","290000","290000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","안전정책","민방위사태대응능력강화","10014000","13114000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","안전정책","민방위재난안전교육","1725000","1725000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","안전정책","비상시동원능력강화","2179000","2179000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","안전정책","승강기안전관리","1841000","1841000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난관리","방재인프라조성","3904000","4904000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난관리","재난복구지원","63145000","63145000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난관리","재난안전연구지원","3199000","3199000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난관리","재해경감활성화","3128000","3128000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난관리","재해위험ㆍ취약지역정비","441906000","444761000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난관리","특수재난관리지원","1719000","1719000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전","국민생활현장체계구축","352000","352000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전","서해5도종합발전지원","5893000","7621000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전정보화","국가재난관리정보시스템구축(정보화)","5017000","5017000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전정보화","국립재난안전연구원전산운영(정보화)","1634000","1634000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전정보화","긴급신고전화통합체계구축ㆍ운영(정보화)","5365000","5365000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전정보화","비상대비정보화(정보화)","5451000","5451000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전정보화","재난안전통신망구축","121794000","121794000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전정보화","재난행정정보화(정보화)","1612000","1612000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전정보화","통합지휘무선통신망운영(정보화)","2479000","2479000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전행정지원","국민안전방송운영","607000","607000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전행정지원","소속기관기본경비","912000","912000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전행정지원","소속기관인건비","8650569","8650569"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전행정지원","재난상황관리","2103000","2103000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전행정지원","재난안전관리본부기본경비","3333000","3333000"
"2018","행정안전부","일반회계",,"공공질서및안전","재난관리","재난안전행정지원","재난행정지원","1413000","1413000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","기록물관리","기록관리정보화(정보화)","6749000","6749000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","기록물관리","기록관리정책및교육","1021000","1021000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","기록물관리","기록물보전시설관리","7464000","7535000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","기록물관리","기록물보존기술연구","800000","800000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","기록물관리","기록물효율적관리","10480000","11495000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","기록물관리","기록정보서비스","1369000","1369000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","기록물관리","대통령기록관리","7094000","7094000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","민주화지원및과거사정리","강제동원진상규명","9793000","9793000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","민주화지원및과거사정리","과거사관련업무지원단운영","10641000","11505000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","민주화지원및과거사정리","민주화관련자명예회복","1130000","1130000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","민주화지원및과거사정리","민주화운동기념사업지원","3494000","3494000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","민주화지원및과거사정리","민주화운동기념사업회지원","27721000","29221000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","정부의전","국가의정관리","12719000","12719000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","청사관리","공무원통근버스운행","9822000","9822000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","청사관리","정부청사시설관리","164811000","169376000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","행정안전행정지원","국제행정발전지원","722000","722000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","행정안전행정지원","본부기본경비","18540000","18240000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","행정안전행정지원","본부인건비","143741663","143741663"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","행정안전행정지원","부내행정지원","1209000","1209000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","행정안전행정지원","소속기관기본경비","11189000","11189000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","행정안전행정지원","소속기관인건비","95407695","95407695"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","행정안전행정지원","위원회운영지원","4409000","3956000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","행정안전행정지원","정책연구개발","570000","570000"
"2018","행정안전부","일반회계",,"일반·지방행정","일반행정","행정안전행정지원","행정안전정보화(정보화)","2280000","2280000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","안전관리","비상시동원능력강화","151000","151000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","인사관리","공무원단체건전육성","195000","195000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","공공서비스신기술적용촉진(정보화)","9249000","9249000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","국가정보관리원대구센터신축","25920000","25920000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","국가정보자원관리원운영(정보화)","296116000","296116000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","국제사회전자정부선도국가위상강화(정보화)","5140000","5140000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","미래전자정부추진(정보화)","3356000","3356000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","전자정부성과평가강화(정보화)","198000","198000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","전자정부실행기반마련(정보화)","91447000","86947000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","정보보호체계강화(정보화)","10807000","10807000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","정보자원관리기반확충(정보화)","6284000","6284000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","정보화마을활성화(정보화)","1946000","1946000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","지역정보화지원(정보화)","17655000","17655000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","차세대전자정부전략계획수립추진","630000","630000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","전자정부","행정정보화지원및관리조정(정보화)","4316000","4316000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","정부혁신조직","개인정보보호강화","11382000","11382000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","정부혁신조직","공공데이터개방및이용활성화지원(정보화)","30016000","30016000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","정부혁신조직","국민참여 사회문제해결 프로젝트","14000000","5000000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","정부혁신조직","대민서비스기반확충","5267000","5267000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","정부혁신조직","민원처리개선(정보화)","9109000","9109000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","정부혁신조직","정보공개활성화","1690000","1690000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","정부혁신조직","책임운영기관제운영및정부조직진단관리","932000","932000"
"2018","행정안전부","일반회계",,"일반·지방행정","정부자원관리","정부혁신조직","행정효율성향상","19602000","12326000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","이북5도","이북도민관련지원","1558000","1558000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방교부세","보통교부세","42485450000","42469616000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방교부세","부동산교부세","1780100000","1780100000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방교부세","소방안전교부세","398120000","417260000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방교부세","재난특별교부세","656991000","656747000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방교부세","특별교부세","656991000","656746000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","공직선거관리및지방의회역량강화","786000","786000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","기반정보관련전산망운영(정보화)","408000","408000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","비영리민간단체지원","11670000","7670000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","새마을운동지원","3498000","5058000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","성숙하고따뜻한사회구현","657000","657000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","자원봉사1365시스템운영(정보화)","830000","830000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","자원봉사활성화지원","9561000","9561000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","주민등록및인감운영(정보화)","1664000","1664000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","지방자치단체경쟁력지원","3915000","4015000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","지자체역량강화","5324000","6924000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","표준지방인사정보시스템운영(정보화)","829000","829000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치분권","혁신읍면동","20969000","0"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치인재개발","지방자치인재개발원수입대체경비","6500000","6500000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치인재개발","지방자치인재개발원운영","3996000","3996000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방자치인재개발","지방자치인재개발원정보화(정보화)","496000","496000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방재정경제","과표양성화를위한시가표준액조사","1151000","1151000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방재정경제","도로명주소사업추진","3330000","3330000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방재정경제","새마을금고지원","462000","634000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방재정경제","지방공기업경영평가추진","2920000","2920000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방재정경제","지방세종합정보시스템운영(정보화)","3568000","3568000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방재정경제","지방자주재원확충을위한정책추진","614000","649000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방재정경제","지방회계결산제도연구개선","377000","377000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방재정경제","지자체재정분석및재정제도개선","620000","620000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지방재정경제","표준지방재정정보시스템운영(정보화)","3470000","3470000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지역발전","새마을금고지원","694000","395000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지역발전","생활공감정책추진","300000","300000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지역발전","주한미군공여구역주변지역등지원","83200000","94425000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지역발전","주한미군기지이전에따른평택지원","47963000","47963000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지역발전","지역공동체기반조성및역량강화","1346000","1346000"
"2018","행정안전부","일반회계",,"일반·지방행정","지방행정·재정지원","지역발전","지역발전지원","1560000","1560000"
"2018","행정안전부","지역발전특별회계","경제발전계정","공공질서및안전","재난관리","재난안전","어린이안전영상정보인프라구축","10382000","10382000"
"2018","행정안전부","지역발전특별회계","경제발전계정","교통및물류","도로","지방도구조개선","위험도로구조개선","12000000","25000000"
"2018","행정안전부","지역발전특별회계","경제발전계정","교통및물류","도로","지방도구조개선","지역교통안전환경개선","12500000","22500000"
"2018","행정안전부","지역발전특별회계","경제발전계정","일반·지방행정","지방행정·재정지원","지방자치분권","지자체자율통합지원","16685000","16685000"
"2018","행정안전부","지역발전특별회계","경제발전계정","일반·지방행정","지방행정·재정지원","지역발전","광역경제권추진지원","2000000","2000000"
"2018","행정안전부","지역발전특별회계","경제발전계정","일반·지방행정","지방행정·재정지원","지역발전","광역경제권추진지원","181000","181000"
"2018","행정안전부","지역발전특별회계","경제발전계정","일반·지방행정","지방행정·재정지원","지역발전","접경권발전지원","28336000","29836000"
"2018","행정안전부","지역발전특별회계","생활기반계정","공공질서및안전","재난관리","재난관리","소하천정비","199768000","199768000"
"2018","행정안전부","지역발전특별회계","생활기반계정","사회복지","취약계층지원","일자리지원","지역일자리창출","33621000","33621000"
"2018","행정안전부","지역발전특별회계","생활기반계정","일반·지방행정","지방행정·재정지원","지역발전","특수상황지역개발","187705000","187705000"
"2018","행정안전부","지역발전특별회계","세종특별자치시계정","공공질서및안전","재난관리","재난관리","소하천정비","5250000","5250000"
"2018","행정안전부","지역발전특별회계","세종특별자치시계정","공공질서및안전","재난관리","재난관리","재해위험ㆍ취약지역정비","3270000","3270000"
"2018","행정안전부","지역발전특별회계","세종특별자치시계정","사회복지","취약계층지원","일자리지원","지역일자리창출(세종)","313000","313000"
"2018","행정안전부","지역발전특별회계","제주특별자치도계정","공공질서및안전","재난관리","재난관리","소하천정비","6514000","6514000"
"2018","행정안전부","지역발전특별회계","제주특별자치도계정","교통및물류","도로","지방도구조개선","위험도로구조개선(제주)","385000","385000"
"2018","행정안전부","지역발전특별회계","제주특별자치도계정","교통및물류","도로","지방도구조개선","지역교통안전환경개선","500000","500000"
"2018","행정안전부","지역발전특별회계","제주특별자치도계정","사회복지","취약계층지원","일자리지원","지역일자리창출(제주)","398000","398000"
"2018","행정안전부","지역발전특별회계","제주특별자치도계정","일반·지방행정","지방행정·재정지원","지방자치분권","자원봉사활성화지원(제주)","30000","30000"
"2018","행정안전부","지역발전특별회계","제주특별자치도계정","일반·지방행정","지방행정·재정지원","지역발전","특수상황지역개발(제주)","1696000","1696000"
"2018","행정중심복합도시건설청","일반회계",,"국토및지역개발","지역및도시","전출금","회계간전출(행특회계)","263695000","272945000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설","광역교통시설건설","124856000","134156000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설","광역복지지원센터 건립","10000000","10000000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설","국가행정시설 건립","18910000","18910000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설","도시기능시설 건립","8982000","8982000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설","문화시설 건립","21334000","21334000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설","복합커뮤니티센터 건립","44124000","44124000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설","중앙행정기관 건립","31082000","31082000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설","지방행정시설 건립","572000","572000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설 운영","기본경비","3137000","3087000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설 운영","인건비","11725613","11725613"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설 운영","행정중심복합도시건설 지원","3661000","3561000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","행정중심복합도시건설 운영","행정중심복합도시건설청 운영","1706000","1806000"
"2018","행정중심복합도시건설청","행정중심복합도시건설특별회계",,"국토및지역개발","지역및도시","회계기금간거래(연금부담금)","공무원연금부담금(행특회계)","1604000","1604000"
"2018","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","국선대리인보수등","130000","130000"
