,,,,,,,,"(thousand KRW)","(thousand KRW)"
"2016","보건복지부","국립부곡병원","자본계정","보건","보건의료","국립부곡병원","부곡병원기본경비(자본)","188000","188000"
"2016","보건복지부","국립부곡병원","자본계정","보건","보건의료","국립부곡병원","부곡병원정보화사업(자본)","37000","37000"
"2016","보건복지부","국립서울병원","손익계정","보건","보건의료","계정간거래","감가상각비(국립서울병원)","1000","1000"
"2016","보건복지부","국립서울병원","손익계정","보건","보건의료","계정간거래","당기순이익(국립서울병원)","1000","1000"
"2016","보건복지부","국립서울병원","손익계정","보건","보건의료","국립서울병원","서울병원 기본경비(임상연구)","201000","201000"
"2016","보건복지부","국립서울병원","손익계정","보건","보건의료","국립서울병원","서울병원기본경비(손익)","2878000","2878000"
"2016","보건복지부","국립서울병원","손익계정","보건","보건의료","국립서울병원","서울병원운영(손익)","8683000","8683000"
"2016","보건복지부","국립서울병원","손익계정","보건","보건의료","국립서울병원","서울병원인건비","19434302","19434302"
"2016","보건복지부","국립서울병원","손익계정","보건","보건의료","회계기금간거래","공무원연금부담금(국립서울병원)","2630000","2630000"
"2016","보건복지부","국립서울병원","자본계정","보건","보건의료","국립서울병원","국립서울병원 정보화사업","290000","290000"
"2016","보건복지부","국립서울병원","자본계정","보건","보건의료","국립서울병원","서울병원기본경비(자본)","256000","256000"
"2016","보건복지부","국립서울병원","자본계정","보건","보건의료","국립서울병원","서울병원운영(자본)","22686000","22686000"
"2016","보건복지부","국립재활원","손익계정","사회복지","취약계층지원","계정간거래","감가상각비(국립재활원)","1000","1000"
"2016","보건복지부","국립재활원","손익계정","사회복지","취약계층지원","계정간거래","당기순이익(국립재활원)","1000","1000"
"2016","보건복지부","국립재활원","손익계정","사회복지","취약계층지원","국립재활원","국립재활연구소운영 및 재활연구(손익)","3748000","3748000"
"2016","보건복지부","국립재활원","손익계정","사회복지","취약계층지원","국립재활원","국립재활원 운영(손익)","9529000","9529000"
"2016","보건복지부","국립재활원","손익계정","사회복지","취약계층지원","국립재활원","재활원 기본경비(손익)","3703000","3703000"
"2016","보건복지부","국립재활원","손익계정","사회복지","취약계층지원","국립재활원","재활원 기본경비(임상연구)","130000","130000"
"2016","보건복지부","국립재활원","손익계정","사회복지","취약계층지원","국립재활원","재활원 수입대체경비(손익)","441000","441000"
"2016","보건복지부","국립재활원","손익계정","사회복지","취약계층지원","국립재활원","재활원 인건비","18558700","18558700"
"2016","보건복지부","국립재활원","손익계정","사회복지","취약계층지원","회계기금간거래","공무원연금부담금(국립재활원)","1833000","1833000"
"2016","보건복지부","국립재활원","자본계정","사회복지","취약계층지원","국립재활원","국립재활원 운영(자본)","1555000","1555000"
"2016","보건복지부","국립재활원","자본계정","사회복지","취약계층지원","국립재활원","국립재활원 정보화","679000","679000"
"2016","보건복지부","국립재활원","자본계정","사회복지","취약계층지원","국립재활원","재활원 기본경비(자본)","30000","30000"
"2016","보건복지부","국립춘천병원","손익계정","보건","보건의료","계정간거래","감가상각비(국립춘천병원)","1000","1000"
"2016","보건복지부","국립춘천병원","손익계정","보건","보건의료","계정간거래","당기순이익(국립춘천병원)","1000","1000"
"2016","보건복지부","국립춘천병원","손익계정","보건","보건의료","국립춘천병원","춘천병원 기본경비(임상연구)","55000","55000"
"2016","보건복지부","국립춘천병원","손익계정","보건","보건의료","국립춘천병원","춘천병원 운영(손익)","2772000","2772000"
"2016","보건복지부","국립춘천병원","손익계정","보건","보건의료","국립춘천병원","춘천병원기본경비(손익)","1321000","1321000"
"2016","보건복지부","국립춘천병원","손익계정","보건","보건의료","국립춘천병원","춘천병원인건비","7062608","7062608"
"2016","보건복지부","국립춘천병원","손익계정","보건","보건의료","회계기금간거래","공무원연금부담금(국립춘천병원)","680000","680000"
"2016","보건복지부","국립춘천병원","자본계정","보건","보건의료","국립춘천병원","춘천병원 운영(자본)","891000","891000"
"2016","보건복지부","국립춘천병원","자본계정","보건","보건의료","국립춘천병원","춘천병원기본경비(자본)","166000","166000"
"2016","보건복지부","국립춘천병원","자본계정","보건","보건의료","국립춘천병원","춘천병원정보화사업(자본)","33000","33000"
"2016","보건복지부","국민건강증진기금","공공보건의료계정","보건","보건의료","계정간거래","건강증진계정 전출금","24540000","24540000"
"2016","보건복지부","국민건강증진기금","공공보건의료계정","보건","보건의료","공공보건의료확충","국립중앙의료원 지원","52760000","40004000"
"2016","보건복지부","국민건강증진기금","공공보건의료계정","보건","보건의료","여유자금운용","여유자금운용(국민건강증진기금)","311753000","324509000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","건강보험","건강보험제도 운영","건강보험지원(국민건강증진기금)","1891409000","1891409000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","계정간거래","공공보건의료계정전출금","52760000","52760000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","공공보건의료확충","공공보건의료기반구축","2920000","4051000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","공공보건의료확충","공공보건의료정보화","4516000","4516000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","공공보건의료확충","공공의료기관평가 및 의료기술단 지원","2430000","2670000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","공공보건의료확충","장기기증활성화지원","4476000","4476000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","공공보건의료확충","지역거점공공병원 기능강화","1872000","1872000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","공공보건의료확충","혈액안전관리","5445000","5445000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","국민건강생활실천","건강·영양평가","4269000","4269000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","국민건강생활실천","건강증진사업지원기구운영","7919000","7919000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","국민건강생활실천","건강증진조사연구","1368000","1668000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","국민건강생활실천","금연사업","131774000","136774000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","국민건강생활실천","만성질환예방관리","31339000","31439000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","국민건강생활실천","보건소건강증진","91783000","91883000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","국민건강생활실천","절주사업","1485000","1485000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","기금간거래","예수금 원금상환","100000000","0"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","기금간거래","예수금이자상환","53388000","44038000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","보건산업육성","보건산업육성지원","2302000","2154000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","보건산업육성","보건의료연구개발","214442000","215292000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","암및원폭한센인지원","국가암관리사업지원","48917000","48917000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","여유자금운용","여유자금운용(국민건강증진기금)","147620000","134615000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","정신질환관리","정신보건시설확충","44334000","44714000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","정신질환관리","정신질환 인식개선","1632000","1632000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","질병관리본부 시험연구인력지원","질병관리본부 시험연구인력지원","17662000","17662000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","질병관리본부지원","감염병진단인프라구축","6700000","6910000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","질병관리본부지원","결핵관리(국민건강증진기금)","39208000","39308000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","질병관리본부지원","생물테러대응체계강화","11820000","17620000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","질병관리본부지원","성매개감염병 및 에이즈관리(국민건강증진기금)","8736000","9866000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","질병관리본부지원","신종감염병대응체계강화","56009000","55937000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","질병관리본부지원","예방접종관리","278172000","278672000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","질병관리본부지원","질병관리본부정보화(국민건강증진기금)","2092000","2092000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","질병관리본부지원","질병관리연구","30898000","30898000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","질병관리본부지원","질병관리조사연구(국민건강증진기금)","25927000","25927000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","질병관리본부지원","희귀질환자지원","28521000","31621000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","취약계층의료비지원","취약계층의료비지원","34770000","35270000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","보건","보건의료","한의학연구및정책개발","한의약연구및기술개발","11206000","13206000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","사회복지","노인·청소년","노인의료보장","치매관리사업지원","14697000","15831000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","사회복지","보육·가족및여성","저출산대응및인구정책지원","모자보건사업","48429000","48429000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","사회복지","사회복지일반","국민건강증진기금 기금운영비","국민건강증진기금운영","108000","108000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","사회복지","사회복지일반","일반사회복지행정지원","국제협력관리(국민건강증진기금)","2674000","2674000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","사회복지","사회복지일반","일반사회복지행정지원","부담금환급금","90000","90000"
"2016","보건복지부","국민건강증진기금","국민건강증진계정","사회복지","취약계층지원","장애인재활지원","장애인의료재활지원(국민건강증진기금)","8685000","8685000"
"2016","보건복지부","국민연금기금",,"사회복지","공적연금","국민연금기금 기금운영비","국민연금공단운영지원","479236000","478949000"
"2016","보건복지부","국민연금기금",,"사회복지","공적연금","국민연금기금 기금운영비","기금운영비","612000","577000"
"2016","보건복지부","국민연금기금",,"사회복지","공적연금","국민연금운영(급여지급)","국민연금급여지급","18548797000","18548797000"
"2016","보건복지부","국민연금기금",,"사회복지","공적연금","국민연금운영(여유자금운영위탁 등)","국민연금 복지사업","44956000","44956000"
"2016","보건복지부","국민연금기금",,"사회복지","공적연금","국민연금운영(여유자금운영위탁 등)","국민연금 징수업무위탁사업","76707000","76707000"
"2016","보건복지부","국민연금기금",,"사회복지","공적연금","국민연금운영(여유자금운영위탁 등)","국민연금공단 사옥확보 사업","55705000","55705000"
"2016","보건복지부","국민연금기금",,"사회복지","공적연금","국민연금운영(여유자금운영위탁 등)","국민연금제도운영 사업","45045000","45045000"
"2016","보건복지부","국민연금기금",,"사회복지","공적연금","여유자금운용","여유자금운용(국민연금기금)","85310815000","85311137000"
"2016","보건복지부","농어촌구조개선특별회계","농어촌특별세사업계정","보건","보건의료","공공보건의료확충","농어촌의료서비스 개선","39842000","39842000"
"2016","보건복지부","응급의료기금",,"보건","보건의료","기금간거래","예수금이자상환","14000000","9009000"
"2016","보건복지부","응급의료기금",,"보건","보건의료","여유자금운용","비통화금융기관 예치(응급의료기금)","10000000","8391000"
"2016","보건복지부","응급의료기금",,"보건","보건의료","응급의료기금 기금운영비","응급의료기금운영비","118000","118000"
"2016","보건복지부","응급의료기금",,"보건","보건의료","응급의료체계운영지원","119구급 운영지원","33355000","33355000"
"2016","보건복지부","응급의료기금",,"보건","보건의료","응급의료체계운영지원","신종감염병 대응체계 구축","3226000","3226000"
"2016","보건복지부","응급의료기금",,"보건","보건의료","응급의료체계운영지원","응급의료 안전망 및 생활화 지원","29203000","35103000"
"2016","보건복지부","응급의료기금",,"보건","보건의료","응급의료체계운영지원","응급의료 정보체계 구축","939000","939000"
"2016","보건복지부","응급의료기금",,"보건","보건의료","응급의료체계운영지원","응급의료기관 지원","137437000","137437000"
"2016","보건복지부","응급의료기금",,"보건","보건의료","응급의료체계운영지원","응급의료서비스 향상 지원","4184000","4184000"
"2016","보건복지부","응급의료기금",,"보건","보건의료","응급의료체계운영지원","현장 및 이송체계 지원","15993000","16693000"
"2016","보건복지부","일반회계",,"보건","건강보험","건강보험제도 운영","건강보험 지원","5206471000","5206471000"
"2016","보건복지부","일반회계",,"보건","건강보험","건강보험제도 운영","공무원사립학교교직원 국가부담금","688145000","688145000"
"2016","보건복지부","일반회계",,"보건","보건의료","공공보건의료확충","국제적십자위원회지원","352000","352000"
"2016","보건복지부","일반회계",,"보건","보건의료","공공보건의료확충","의료취약지 지원","6393000","6393000"
"2016","보건복지부","일반회계",,"보건","보건의료","공공보건의료확충","장기 및 인체조직 기증 활성화 지원","17403000","17403000"
"2016","보건복지부","일반회계",,"보건","보건의료","공공보건의료확충","제대혈 공공관리","2495000","2495000"
"2016","보건복지부","일반회계",,"보건","보건의료","공공보건의료확충","지방의료원 등 육성","66167000","66167000"
"2016","보건복지부","일반회계",,"보건","보건의료","국민건강생활실천","건강생활실천지원","382000","382000"
"2016","보건복지부","일반회계",,"보건","보건의료","국민건강생활실천","기후변화적응건강관리","428000","428000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건산업육성","글로벌헬스케어 육성","17949000","17799000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건산업육성","보건산업정책","608000","608000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건산업육성","보건산업진흥","29765000","33265000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건산업육성","보건의료연구개발","106095000","113237000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건산업육성","생명윤리및안전정책","3252000","3502000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건산업육성","오송생명과학단지지원센터 운영","28207000","28207000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건산업육성","첨단의료복합단지 육성지원","8216000","8216000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건산업육성","통합의료서비스 육성","8000000","11300000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건산업육성","한국보건산업진흥원 지원","21916000","21916000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건의료서비스지원","1차의료 활성화","509000","509000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건의료서비스지원","보건의료기술 평가연구","10605000","10605000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건의료서비스지원","보건의료정보표준화","482000","482000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건의료서비스지원","의료기관 질관리 및 정책지원","4066000","4761000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건의료서비스지원","의료분쟁 조정 및 중재","9501000","10001000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건의료서비스지원","의료인력 양성","16106000","18106000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건의료서비스지원","의약품관리종합정보센터구축운영","1057000","1057000"
"2016","보건복지부","일반회계",,"보건","보건의료","보건의료서비스지원","치과의료체계화","1599000","1599000"
"2016","보건복지부","일반회계",,"보건","보건의료","소록도병원","소록도병원 지원","7500000","7500000"
"2016","보건복지부","일반회계",,"보건","보건의료","암및원폭한센인지원","국립암센터운영","58958000","58958000"
"2016","보건복지부","일반회계",,"보건","보건의료","암및원폭한센인지원","원폭피해자지원","5188000","5188000"
"2016","보건복지부","일반회계",,"보건","보건의료","암및원폭한센인지원","한센인피해사건진상조사및생활지원","6203000","6203000"
"2016","보건복지부","일반회계",,"보건","보건의료","정신질환관리","정신보건시설기능보강","84830000","84844110"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","감염병관리","16929000","17129000"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","감염병표준 실험실관리","5811000","5811000"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","검역관리","11057000","12327000"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","국가 보건의료연구 인프라 구축","12417000","12417000"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","만성질환관리체계 및 기반구축","3518000","3518000"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","생명윤리기반구축","245000","245000"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","질병관리본부 수입대체경비","380000","380000"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","질병관리본부정보화","6441000","6441000"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","질병연구기획관리","1421000","1421000"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","질병연구인프라구축","3279000","3279000"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","질병연구자원활용기반구축","2314000","2314000"
"2016","보건복지부","일반회계",,"보건","보건의료","질병관리본부지원","한센병관리","27147000","27147000"
"2016","보건복지부","일반회계",,"보건","보건의료","한의학연구및정책개발","한의약 세계화 및 홍보","4026000","4026000"
"2016","보건복지부","일반회계",,"보건","보건의료","한의학연구및정책개발","한의약산업지원","11221000","12221000"
"2016","보건복지부","일반회계",,"보건","보건의료","한의학연구및정책개발","한의약연구 및 기술개발","7488000","7488000"
"2016","보건복지부","일반회계",,"보건","보건의료","회계간거래","회계간 전출","101383000","102125000"
"2016","보건복지부","일반회계",,"보건","보건의료","회계기금간거래","일반회계 전출금","198912000","198912000"
"2016","보건복지부","일반회계",,"사회복지","공적연금","국민연금운영","공적연금연계제도운영","90000","90000"
"2016","보건복지부","일반회계",,"사회복지","공적연금","국민연금운영","국민연금제도운영","47000","47000"
"2016","보건복지부","일반회계",,"사회복지","공적연금","회계기금간거래","일반회계 전출금","10045000","10045000"
"2016","보건복지부","일반회계",,"사회복지","기초생활보장","기초생활보장","기초생활급여","3388261000","3388311000"
"2016","보건복지부","일반회계",,"사회복지","기초생활보장","기초생활보장","긴급복지","101304000","101304000"
"2016","보건복지부","일반회계",,"사회복지","기초생활보장","기초생활보장","의료급여","4722421000","4722421000"
"2016","보건복지부","일반회계",,"사회복지","기초생활보장","기초생활보장","자활지원","459169000","459669000"
"2016","보건복지부","일반회계",,"사회복지","기초생활보장","기초생활보장","취약계층의료비지원","285411000","285411000"
"2016","보건복지부","일반회계",,"사회복지","노인·청소년","노인생활안정","노인관련기관지원","22593000","52656000"
"2016","보건복지부","일반회계",,"사회복지","노인·청소년","노인생활안정","노인돌봄서비스","153467000","153467000"
"2016","보건복지부","일반회계",,"사회복지","노인·청소년","노인생활안정","노인복지지원","7869173000","7869173000"
"2016","보건복지부","일반회계",,"사회복지","노인·청소년","노인생활안정","노인일자리지원","390747000","390747000"
"2016","보건복지부","일반회계",,"사회복지","노인·청소년","노인생활안정","양로시설 운영지원","32326000","32326000"
"2016","보건복지부","일반회계",,"사회복지","노인·청소년","노인생활안정","영주귀국 사할린한인 지원","4483000","4483000"
"2016","보건복지부","일반회계",,"사회복지","노인·청소년","노인의료보장","노인요양시설확충","27593000","27593000"
"2016","보건복지부","일반회계",,"사회복지","노인·청소년","노인의료보장","노인장기요양보험지원","634291000","634291000"
"2016","보건복지부","일반회계",,"사회복지","노인·청소년","아동ㆍ청소년정책","아동ㆍ청소년 정책연구 및 통계조사","335000","335000"
"2016","보건복지부","일반회계",,"사회복지","노인·청소년","아동ㆍ청소년정책","아동ㆍ청소년 참여.인권증진","666000","666000"
"2016","보건복지부","일반회계",,"사회복지","노인·청소년","장사시설확충","장사시설","33216000","33216000"
"2016","보건복지부","일반회계",,"사회복지","보육·가족및여성","보육지원강화","가정양육수당 지원사업","1219200000","1219200000"
"2016","보건복지부","일반회계",,"사회복지","보육·가족및여성","보육지원강화","어린이집 관리","21833000","30855000"
"2016","보건복지부","일반회계",,"사회복지","보육·가족및여성","보육지원강화","어린이집 기능보강","36681000","36681000"
"2016","보건복지부","일반회계",,"사회복지","보육·가족및여성","보육지원강화","어린이집 지원","828177000","865548000"
"2016","보건복지부","일반회계",,"사회복지","보육·가족및여성","보육지원강화","영유아보육료지원","2973739000","3118540000"
"2016","보건복지부","일반회계",,"사회복지","보육·가족및여성","저출산대응및인구정책지원","저출산고령사회정책개발관리","10953000","10753000"
"2016","보건복지부","일반회계",,"사회복지","보육·가족및여성","저출산대응및인구정책지원","저출산대응인구정책","11092000","21552000"
"2016","보건복지부","일반회계",,"사회복지","보육·가족및여성","회계간기금간거래","예수원금상환","188000","188000"
"2016","보건복지부","일반회계",,"사회복지","보육·가족및여성","회계간기금간거래","예수이자상환","5000","5000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","사회복지기반조성","보건복지콜센터","6044000","6044000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","사회복지기반조성","복지사업평가","6044000","5784000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","사회복지기반조성","사회복무제도 운영","63381000","63581000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","사회복지기반조성","사회복지사업지원","17606000","17406000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","사회복지기반조성","사회복지전달체계","160391000","160391000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","사회복지기반조성","지역자율형 사회서비스 투자사업","4165000","4065000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","검역소 기본경비","2605000","2605000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","국제협력관리","38961000","39061000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","망향의동산 기본경비","336000","336000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","보건관련 전산운영경비","87000","457000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","보건복지인력개발","12909000","12909000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","보건복지정보보호","3453000","3453000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","보건복지행정정보화","2431000","2431000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","본부 기본경비","10118000","10118000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","본부 인건비","149502284","149502284"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","본부전산운영경비","1766000","1766000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","소록도병원 기본경비","1693000","1693000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","소록도병원 인건비","10347078","10347078"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","오송생명과학단지지원센터 기본경비","156000","156000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","오송생명과학단지지원센터 인건비","5193931","5193931"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","정책연구개발","898000","898000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","질병관리본부 기본경비","1645000","1645000"
"2016","보건복지부","일반회계",,"사회복지","사회복지일반","일반보건복지행정지원","질병관리본부 인건비","40179076","40179076"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","노숙인의사상자지원","노숙인등 지원","33716000","33716000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","노숙인의사상자지원","의사상자예우","3469000","3469000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","아동복지지원","드림스타트 지원","66834000","66834000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","아동복지지원","방과후활동지원","141579000","142764000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","요보호아동보호육성","가정위탁지원","1232000","1232000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","요보호아동보호육성","가정입양지원","4791000","4791000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","요보호아동보호육성","실종예방 등 아동안전 증진","992000","992000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","요보호아동보호육성","아동발달지원계좌 지원","11217000","11217000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","요보호아동보호육성","아동시설지원","1000000","1000000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","장애인생활안정지원","장애인권익증진 및 자립생활 지원","6155000","7218000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","장애인생활안정지원","장애인단체지원","12582000","12782000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","장애인생활안정지원","장애인복지시설지원","469265000","471467000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","장애인생활안정지원","장애인사회참여 기반조성","4492000","4692000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","장애인생활안정지원","장애인선택적복지","582810000","586964000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","장애인생활안정지원","장애인소득보장","702001000","702001000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","장애인생활안정지원","장애인일자리지원","70725000","70725000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","장애인생활안정지원","장애인자립자금융자","435000","435000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","장애인재활지원","장애인직업재활지원","1452000","1452000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","장애인재활지원","중증장애인직업재활 지원","18477000","18477000"
"2016","보건복지부","일반회계",,"사회복지","취약계층지원","회계간거래","회계간 전출","25311000","25311000"
"2016","보건복지부","지역발전특별회계","경제발전계정","보건","보건의료","보건산업육성","첨단의료복합단지조성","43635000","44465000"
"2016","보건복지부","지역발전특별회계","생활기반계정","사회복지","사회복지일반","사회복지기반조성","지역자율형 사회서비스 투자사업","216202000","216202000"
"2016","보건복지부","지역발전특별회계","세종특별자치시계정","사회복지","사회복지일반","사회복지기반조성","지역자율형 사회서비스 투자사업","700000","700000"
"2016","보건복지부","지역발전특별회계","제주특별자치도계정","사회복지","사회복지일반","사회복지기반조성","지역자율형 사회서비스 투자사업","6828000","6828000"
"2016","산림청","국립자연휴양림관리소","손익계정","농림수산","임업·산촌","계정간거래","감가상각비(책특,손익)","1000","1000"
"2016","산림청","국립자연휴양림관리소","손익계정","농림수산","임업·산촌","계정간거래","당기순이익(책특,손익)","1000","1000"
"2016","산림청","국립자연휴양림관리소","손익계정","농림수산","임업·산촌","국립자연휴양림기반조성","건강보험부담금(책특,손익)","331000","331000"
"2016","산림청","국립자연휴양림관리소","손익계정","농림수산","임업·산촌","국립자연휴양림기반조성","국립자연휴양림관리소 인건비(책특,손익)","10542989","10542989"
"2016","산림청","국립자연휴양림관리소","손익계정","농림수산","임업·산촌","국립자연휴양림기반조성","국립자연휴양림조성관리(책특,손익)","14323000","14323000"
"2016","산림청","국립자연휴양림관리소","손익계정","농림수산","임업·산촌","국립자연휴양림기반조성","기본경비(책특,손익)","963000","963000"
"2016","산림청","국립자연휴양림관리소","손익계정","농림수산","임업·산촌","회계기금간거래","공무원연금부담금(책특,손익)","970000","970000"
"2016","산림청","국립자연휴양림관리소","자본계정","농림수산","임업·산촌","국립자연휴양림기반조성","국립자연휴양림조성관리(책특,자본)","19304000","20680000"
"2016","산림청","국립자연휴양림관리소","자본계정","농림수산","임업·산촌","국립자연휴양림기반조성","기본경비(책특,자본)","14000","14000"
"2016","산림청","농어촌구조개선특별회계","임업진흥사업계정","농림수산","임업·산촌","산림자원보호","산림병해충방제(농특)","102137000","102137000"
"2016","산림청","농어촌구조개선특별회계","임업진흥사업계정","농림수산","임업·산촌","산림자원육성","임업기술연구개발(농특)","13325000","13325000"
