"회계연도","소관명","회계명","계정명","분야명","부문명","프로그램명","단위사업명","지출목명","세출예산액/당초지출계획액(원)","세출예산액/수정지출계획액(원)","전년도이월액(원)","초과지출승인액(원)","예비비지출결정증액(원)","예비비지출결정감액(원)","전용증액(원)","전용감액(원)","이용증액(원)","이용감액(원)","이체증액(원)","이체감액(원)","세출예산현액/지출계획현액(원)","지출액(원)","지출순액(원)","다음년도이월액(원)","불용액(원)"
"2017","새만금개발청","지역발전특별회계","생활기반계정","국토및지역개발","지역및도시","지역개발","새만금개발사업지원","자치단체이전","3566000000","3566000000","0","0","0","0","0","0","0","0","0","0","3566000000","3566000000","3566000000","0","0"
"2017","새만금개발청","지역발전특별회계","경제발전계정","국토및지역개발","지역및도시","지역개발","새만금개발사업지원","자치단체이전","698000000","698000000","0","0","0","0","0","0","0","0","0","0","698000000","698000000","698000000","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","범죄수사활동","범죄수사","운영비","0","0","0","0","0","0","0","0","0","-8655000","66251000","0","57596000","57459810","57459810","0","136190"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","범죄수사활동","범죄수사","여비","0","0","0","0","0","0","0","0","0","0","4997000","0","4997000","4675860","4675860","0","321140"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","범죄수사활동","범죄수사","직무수행경비","0","0","0","0","0","0","0","0","0","0","243458000","0","243458000","241853480","241853480","0","1604520"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","범죄수사활동","범죄수사","유형자산","0","0","0","0","0","0","0","0","0","0","2083000","0","2083000","2083000","2083000","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","사회질서유지","치안정보활동","운영비","0","0","0","0","0","0","0","0","0","0","5000000","0","5000000","5000000","5000000","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","사회질서유지","치안정보활동","특수활동비","0","0","0","0","0","0","0","0","0","0","315000000","0","315000000","242247090","242247090","0","72752910"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","국가안보확보","보안경찰활동","특수활동비","0","0","0","0","0","0","0","0","0","0","146033000","0","146033000","109092550","109092550","0","36940450"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","국가안보확보","외사경찰활동","운영비","0","0","0","0","0","0","0","0","0","0","719000","0","719000","581240","581240","0","137760"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","국가안보확보","외사경찰활동","특수활동비","0","0","0","0","0","0","0","0","0","0","88950000","0","88950000","84480840","84480840","0","4469160"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","국가안보확보","외사경찰활동","유형자산","0","0","0","0","0","0","0","0","0","0","1473000","0","1473000","1138510","1138510","0","334490"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","치안인프라구축","경찰장비현대화","운영비","0","0","0","0","0","0","0","0","0","0","7250000","0","7250000","6315000","6315000","0","935000"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","본부인건비","인건비","0","0","0","0","0","0","0","0","0","0","3921683000","0","3921683000","3921683000","3921683000","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","본부기본경비","운영비","0","0","0","0","0","0","0","0","0","0","404837000","0","404837000","381021250","381021250","0","23815750"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","본부기본경비","여비","0","0","0","0","0","0","0","0","0","0","4356000","0","4356000","4356000","4356000","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","본부기본경비","업무추진비","0","0","0","0","0","0","0","0","0","0","1869000","0","1869000","1768000","1768000","0","101000"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","본부기본경비","직무수행경비","0","0","0","0","0","0","0","0","0","0","5500000","0","5500000","5500000","5500000","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","본부기본경비","유형자산","0","0","0","0","0","0","0","0","0","0","8175000","0","8175000","8039300","8039300","0","135700"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","일반행정업무지원","특수활동비","0","0","0","0","0","0","0","0","0","0","113750000","0","113750000","112204720","112204720","0","1545280"
"2017","해양경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","일반행정업무지원","직무수행경비","0","0","0","0","0","0","0","0","0","0","106250000","0","106250000","106250000","106250000","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","함정건조","운영비","0","0","0","0","0","0","0","0","0","0","64885030","0","64885030","53747600","53747600","0","11137430"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","함정건조","여비","0","0","0","0","0","0","0","0","0","0","5388020","0","5388020","5051560","5051560","0","336460"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","함정건조","업무추진비","0","0","0","0","0","0","0","0","0","0","1327000","0","1327000","1326880","1326880","0","120"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","함정건조","건설비","0","0","0","0","0","0","0","0","0","-48977000","1696567530","0","1647590530","888482900","888482900","596458000","162649630"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","함정건조","유형자산","0","0","0","0","0","0","0","0","0","-40919000","30154241100","0","30113322100","26407141250","26407141250","3653833340","52347510"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","항공기도입","운영비","0","0","0","0","0","0","0","0","0","0","4710080","0","4710080","4706700","4706700","0","3380"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","항공기도입","여비","0","0","0","0","0","0","0","0","0","0","7182120","0","7182120","6889960","6889960","0","292160"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","항공기도입","직무수행경비","0","0","0","0","0","0","0","0","0","0","3000000","0","3000000","2790660","2790660","0","209340"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","항공기도입","유형자산","0","0","0","0","0","0","0","0","0","-2256000000","38206192000","0","35950192000","32980473160","32980473160","2966996340","2722500"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","보급지원","운영비","0","0","0","0","0","0","185000000","0","0","0","46215747620","0","46400747620","45834165070","45834165070","422255800","144326750"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","보급지원","여비","0","0","0","0","0","0","0","0","0","0","10753300","0","10753300","10431130","10431130","0","322170"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","보급지원","직무수행경비","0","0","0","0","0","0","0","0","0","0","7400000","0","7400000","5300000","5300000","0","2100000"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","보급지원","건설비","0","0","0","0","0","0","0","0","0","0","15000000","0","15000000","8558000","8558000","0","6442000"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","보급지원","유형자산","0","0","0","0","0","0","0","0","0","0","748537130","0","748537130","665466730","665466730","81531480","1538920"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정보통신관리","운영비","0","0","0","0","0","0","0","-404800000","0","0","10144007470","0","9739207470","9469076730","9469076730","38102160","232028580"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정보통신관리","여비","0","0","0","0","0","0","0","0","0","0","6375340","0","6375340","6375340","6375340","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정보통신관리","직무수행경비","0","0","0","0","0","0","0","0","0","0","20040000","0","20040000","15000000","15000000","0","5040000"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정보통신관리","연구용역비","0","0","0","0","503200000","0","0","0","0","0","351514900","0","854714900","301298020","301298020","503200000","50216880"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정보통신관리","건설비","0","0","0","0","0","0","0","0","0","0","429136740","0","429136740","427311570","427311570","0","1825170"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정보통신관리","유형자산","0","0","0","0","2493815000","0","0","0","0","0","416392030","0","2910207030","1438146310","1438146310","1449200000","22860720"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정비지원","운영비","0","0","0","0","0","0","281845000","0","45655000","-249455000","21726847260","0","21804892260","21727998370","21727998370","51775000","25118890"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정비지원","여비","0","0","0","0","0","0","0","0","0","0","114320150","0","114320150","111318770","111318770","0","3001380"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정비지원","업무추진비","0","0","0","0","0","0","0","0","0","0","2124900","0","2124900","1793300","1793300","0","331600"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정비지원","직무수행경비","0","0","0","0","0","0","0","0","0","0","139626270","0","139626270","99430130","99430130","0","40196140"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정비지원","건설비","0","0","0","0","0","0","0","0","0","0","878743780","0","878743780","625244080","625244080","180298780","73200920"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","정비지원","유형자산","0","0","0","0","0","0","0","0","0","-16296000","1201610390","0","1185314390","1086430290","1086430290","97312730","1571370"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","경비구난지원","운영비","0","0","0","0","0","0","0","-19000000","0","-171417000","2746847410","0","2556430410","2450600250","2450600250","0","105830160"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","경비구난지원","여비","0","0","0","0","0","0","0","0","0","0","307765720","0","307765720","298406020","298406020","0","9359700"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","경비구난지원","업무추진비","0","0","0","0","0","0","0","0","0","0","4892200","0","4892200","4780400","4780400","0","111800"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","경비구난지원","직무수행경비","0","0","0","0","0","0","0","0","0","0","246887410","0","246887410","245036310","245036310","0","1851100"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","경비구난지원","연구용역비","0","0","0","0","0","0","0","0","0","-4600000","50000000","0","45400000","45400000","45400000","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","경비구난지원","보전금","0","0","0","0","0","0","900000000","0","1609000000","0","232376800","0","2741376800","2717848410","2717848410","0","23528390"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","경비구난지원","해외이전","0","0","0","0","0","0","0","0","0","-6077000","45000000","0","38923000","38922520","38922520","0","480"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","경비구난지원","건설비","0","0","0","0","0","0","0","-158230000","0","-18000000","520061000","0","343831000","301968880","301968880","41770000","92120"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","경비구난지원","유형자산","0","0","0","0","0","0","0","0","0","-125000000","6410906620","0","6285906620","5680423250","5680423250","510204000","95279370"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","해상안전활동","인건비","0","0","0","0","0","0","0","0","0","0","10139340","0","10139340","8637260","8637260","0","1502080"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","해상안전활동","운영비","0","0","0","0","0","0","0","-43045000","0","-16611000","5309074120","0","5249418120","5054691180","5054691180","0","194726940"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","해상안전활동","여비","0","0","0","0","0","0","0","0","0","0","327988330","0","327988330","291976210","291976210","0","36012120"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","해상안전활동","특수활동비","0","0","0","0","0","0","0","0","0","0","132836390","0","132836390","132663400","132663400","0","172990"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","해상안전활동","업무추진비","0","0","0","0","0","0","0","0","0","0","23977580","0","23977580","20075340","20075340","0","3902240"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","해상안전활동","직무수행경비","0","0","0","0","0","0","0","0","0","0","773673350","0","773673350","772300130","772300130","0","1373220"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","해상안전활동","연구용역비","0","0","0","0","0","0","0","0","0","-5887000","256880190","0","250993190","250992870","250992870","0","320"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","해상안전활동","보전금","0","0","0","0","0","0","0","0","0","-19477000","295900010","0","276423010","262596450","262596450","0","13826560"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","해상안전활동","민간이전","0","0","0","0","0","0","0","0","0","0","555239320","0","555239320","526786300","526786300","0","28453020"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","해상안전활동","건설비","0","0","0","0","0","0","0","0","0","-245886000","16879737280","0","16633851280","16396226490","16396226490","150791000","86833790"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해상경비및안전활동","해상안전활동","유형자산","0","0","0","0","0","0","0","-741770000","0","-20871000","13884983910","0","13122342910","8118727650","8118727650","4994690120","8925140"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","정비창운영","함정정비","인건비","0","0","0","0","0","0","0","-5730000","0","-9030000","25592240","0","10832240","10484350","10484350","0","347890"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","정비창운영","함정정비","운영비","0","0","0","0","0","0","0","0","0","0","13814691230","0","13814691230","13354393920","13354393920","451832240","8465070"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","정비창운영","함정정비","여비","0","0","0","0","0","0","0","0","0","0","17972240","0","17972240","17763880","17763880","0","208360"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","정비창운영","함정정비","업무추진비","0","0","0","0","0","0","0","0","0","0","3043520","0","3043520","2982700","2982700","0","60820"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","정비창운영","함정정비","직무수행경비","0","0","0","0","0","0","0","0","0","-10000000","70191210","0","60191210","58807580","58807580","0","1383630"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","정비창운영","함정정비","보전금","0","0","0","0","0","0","0","0","0","0","246000","0","246000","0","0","0","246000"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","정비창운영","함정정비","민간이전","0","0","0","0","0","0","5730000","0","0","0","3447000","0","9177000","8421590","8421590","0","755410"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","정비창운영","함정정비","건설비","0","0","0","0","0","0","0","0","0","-52419000","367109000","0","314690000","310788370","310788370","0","3901630"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","정비창운영","함정정비","유형자산","0","0","0","0","0","0","0","0","0","0","336073830","0","336073830","202205470","202205470","133674500","193860"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","본부 인건비","인건비","0","0","0","0","0","0","1200000000","0","0","0","9725504900","0","10925504900","10709033150","10709033150","0","216471750"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","소속기관 인건비","인건비","0","0","0","0","0","0","2767837000","0","3432163000","-1609000000","256857602470","0","261448602470","254154598370","254154598370","0","7294004100"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","본부 기본경비","인건비","0","0","0","0","0","0","0","0","0","0","6883910","0","6883910","5350260","5350260","0","1533650"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","본부 기본경비","운영비","0","0","0","0","0","0","0","-612624000","0","0","3819129010","0","3206505010","2943595660","2943595660","204000000","58909350"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","본부 기본경비","여비","0","0","0","0","0","0","200000000","0","0","0","452927690","0","652927690","637017930","637017930","2000000","13909760"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","본부 기본경비","업무추진비","0","0","0","0","0","0","0","0","0","0","37436070","0","37436070","33104480","33104480","0","4331590"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","본부 기본경비","직무수행경비","0","0","0","0","0","0","0","0","0","0","61053590","0","61053590","57791820","57791820","0","3261770"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","본부 기본경비","연구용역비","0","0","0","0","0","0","22000000","0","0","0","80000000","0","102000000","100250000","100250000","0","1750000"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","본부 기본경비","보전금","0","0","0","0","0","0","0","0","0","0","18913000","0","18913000","18624000","18624000","0","289000"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","본부 기본경비","민간이전","0","0","0","0","0","0","0","0","0","0","803630","0","803630","783720","783720","0","19910"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","본부 기본경비","유형자산","0","0","0","0","0","0","0","0","0","0","40150730","0","40150730","30661370","30661370","5000000","4489360"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","소속기관 기본경비","인건비","0","0","0","0","0","0","0","-255000000","0","0","532814270","0","277814270","250845600","250845600","0","26968670"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","소속기관 기본경비","운영비","0","0","0","0","0","0","1315000000","-1856667000","0","-4000000","15040241630","0","14494574630","13667485580","13667485580","438000000","389089050"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","소속기관 기본경비","여비","0","0","0","0","0","0","680000000","0","0","0","1027634830","0","1707634830","1665288280","1665288280","25000000","17346550"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","소속기관 기본경비","업무추진비","0","0","0","0","0","0","0","0","0","0","256726210","0","256726210","228465560","228465560","0","28260650"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","소속기관 기본경비","직무수행경비","0","0","0","0","0","0","0","-57810000","0","0","724902020","0","667092020","660566880","660566880","0","6525140"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","소속기관 기본경비","보전금","0","0","0","0","0","0","0","0","0","0","69743660","0","69743660","69610020","69610020","0","133640"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","소속기관 기본경비","민간이전","0","0","0","0","0","0","0","0","0","0","454920","0","454920","106760","106760","0","348160"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","소속기관 기본경비","건설비","0","0","0","0","0","0","0","-1384371000","0","0","3777719110","0","2393348110","2252288820","2252288820","105265000","35794290"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","소속기관 기본경비","유형자산","0","0","0","0","0","0","0","-677456000","0","0","2154798160","0","1477342160","1374055250","1374055250","96207000","7079910"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","총무지원","인건비","0","0","0","0","0","0","0","0","0","0","25336480","0","25336480","17887920","17887920","0","7448560"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","총무지원","운영비","0","0","0","0","0","0","0","-72058000","0","0","6863384710","0","6791326710","6246062450","6246062450","64429190","480835070"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","총무지원","여비","0","0","0","0","0","0","0","0","0","0","317008420","0","317008420","291149220","291149220","0","25859200"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","총무지원","업무추진비","0","0","0","0","0","0","0","0","0","0","109149210","0","109149210","94248500","94248500","0","14900710"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","총무지원","직무수행경비","0","0","0","0","0","0","0","0","0","0","86377150","0","86377150","84773770","84773770","0","1603380"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","총무지원","보전금","0","0","0","0","0","0","0","0","0","0","5833000","0","5833000","5000000","5000000","0","833000"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","총무지원","민간이전","0","0","0","0","0","0","0","0","0","0","613223770","0","613223770","605437580","605437580","0","7786190"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","총무지원","건설비","0","0","0","0","0","0","0","0","0","0","1254225020","0","1254225020","1226936580","1226936580","0","27288440"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","총무지원","유형자산","0","0","0","0","0","0","0","0","0","0","119901620","0","119901620","117653670","117653670","0","2247950"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","총무지원","무형자산","0","0","0","0","0","0","0","0","0","0","560000000","0","560000000","560000000","560000000","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","기획조정지원","인건비","0","0","0","0","0","0","0","0","0","0","57391340","0","57391340","31193900","31193900","0","26197440"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","기획조정지원","운영비","0","0","0","0","0","0","0","-44474000","0","0","482933000","0","438459000","404033670","404033670","3600000","30825330"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","기획조정지원","여비","0","0","0","0","0","0","0","0","0","0","435368560","0","435368560","413441670","413441670","0","21926890"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","기획조정지원","업무추진비","0","0","0","0","0","0","0","0","0","0","42784600","0","42784600","39470450","39470450","0","3314150"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","기획조정지원","직무수행경비","0","0","0","0","0","0","0","0","0","0","50392400","0","50392400","46121030","46121030","0","4271370"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","기획조정지원","연구용역비","0","0","0","0","0","0","0","0","0","0","100000000","0","100000000","95400000","95400000","0","4600000"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","기획조정지원","민간이전","0","0","0","0","0","0","0","0","0","0","6492600","0","6492600","1762170","1762170","0","4730430"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","기획조정지원","유형자산","0","0","0","0","0","0","0","0","0","0","176190940","0","176190940","167769980","167769980","0","8420960"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","경찰활동지원","인건비","0","0","0","0","0","0","0","0","0","0","94952040","0","94952040","76094590","76094590","0","18857450"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","경찰활동지원","운영비","0","0","0","0","0","0","0","0","0","0","206006440","0","206006440","160894670","160894670","0","45111770"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","경찰활동지원","여비","0","0","0","0","0","0","0","0","0","0","6715180","0","6715180","6715180","6715180","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","경찰활동지원","특수활동비","0","0","0","0","0","0","0","0","0","0","4399569920","0","4399569920","3611997520","3611997520","346249600","441322800"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","경찰활동지원","직무수행경비","0","0","0","0","0","0","0","-447906000","0","0","13994662930","0","13546756930","13426570230","13426570230","0","120186700"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","경찰활동지원","연구용역비","0","0","0","0","0","0","0","0","0","0","380071620","0","380071620","366210210","366210210","0","13861410"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","경찰활동지원","민간이전","0","0","0","0","0","0","0","0","0","0","45921260","0","45921260","29394750","29394750","0","16526510"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","경찰활동지원","유형자산","0","0","0","0","0","0","0","0","0","0","4052510","0","4052510","3960000","3960000","0","92510"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","해양경찰학교지원","인건비","0","0","0","0","0","0","0","-258000000","0","0","258000000","0","0","0","0","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","해양경찰학교지원","운영비","0","0","0","0","0","0","258000000","-154000000","0","0","4390437910","0","4494437910","4355734240","4355734240","0","138703670"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","해양경찰학교지원","여비","0","0","0","0","0","0","0","0","0","0","93276210","0","93276210","90641960","90641960","0","2634250"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","해양경찰학교지원","업무추진비","0","0","0","0","0","0","0","0","0","0","12789450","0","12789450","12166340","12166340","0","623110"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","해양경찰학교지원","직무수행경비","0","0","0","0","0","0","0","0","0","0","49673500","0","49673500","46778360","46778360","0","2895140"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","해양경찰학교지원","연구용역비","0","0","0","0","0","0","0","0","0","0","31087000","0","31087000","22000000","22000000","0","9087000"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","해양경찰학교지원","건설비","0","0","0","0","0","0","0","-550000000","0","0","2863700000","0","2313700000","234148170","234148170","2039796000","39755830"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","해양경찰학교지원","유형자산","0","0","0","0","0","0","0","0","0","0","357792400","0","357792400","352769570","352769570","0","5022830"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","해양경찰 시설개선","운영비","0","0","0","0","0","0","0","-1222000","0","0","144680700","0","143458700","139996010","139996010","0","3462690"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","해양경찰 시설개선","건설비","0","0","0","0","0","0","0","-60950000","0","0","2829782490","0","2768832490","2752603280","2752603280","0","16229210"
"2017","해양경찰청","일반회계",,"공공질서및안전","해경","해양경비안전본부행정지원","해양경찰 시설개선","유형자산","0","0","0","0","0","0","0","-10299000","0","0","290577410","0","280278410","276226440","276226440","0","4051970"
"2017","해양경찰청","일반회계",,"공공질서및안전","재난관리","재난안전정보화","재난행정정보화(정보화)","운영비","0","0","0","0","0","0","0","0","0","0","394303000","0","394303000","360560000","360560000","0","33743000"
"2017","해양경찰청","일반회계",,"공공질서및안전","재난관리","안전처본부행정지원","본부인건비","인건비","0","0","0","0","0","0","0","0","0","0","1677386390","0","1677386390","1677386390","1677386390","0","0"
"2017","해양경찰청","일반회계",,"공공질서및안전","재난관리","안전처본부행정지원","본부기본경비","운영비","0","0","0","0","0","0","0","0","0","0","475573650","0","475573650","433742320","433742320","0","41831330"
"2017","해양경찰청","일반회계",,"공공질서및안전","재난관리","안전처본부행정지원","본부기본경비","여비","0","0","0","0","0","0","0","0","0","0","10472140","0","10472140","8604640","8604640","0","1867500"
"2017","해양경찰청","일반회계",,"공공질서및안전","재난관리","안전처본부행정지원","본부기본경비","업무추진비","0","0","0","0","0","0","0","0","0","0","10961000","0","10961000","9717000","9717000","0","1244000"
"2017","해양경찰청","일반회계",,"공공질서및안전","재난관리","안전처본부행정지원","본부기본경비","직무수행경비","0","0","0","0","0","0","0","0","0","-51778000","161579000","0","109801000","103891780","103891780","0","5909220"
